timestamp,accX,accY,accZ,gyrX,gyrY,gyrZ
7501,-0.98,-0.00,-0.15,0.73,-0.49,-0.55
7509,-0.98,0.00,-0.15,0.79,-0.43,-0.73
7518,-0.98,0.00,-0.14,0.98,-0.37,-0.55
7527,-0.98,0.00,-0.14,0.79,-0.12,-0.55
7535,-0.99,0.01,-0.14,0.67,-0.24,-0.49
7544,-0.99,0.01,-0.14,0.73,-0.06,-0.43
7553,-0.99,0.01,-0.14,0.61,-0.12,-0.43
7561,-0.99,0.01,-0.14,1.04,-0.43,-0.37
7570,-0.99,0.00,-0.14,1.10,-0.43,-0.31
7579,-0.99,-0.00,-0.14,0.92,-0.67,-0.37
7587,-0.99,-0.00,-0.14,0.79,-0.55,-0.37
7596,-0.98,-0.00,-0.14,1.22,-0.67,-0.43
7605,-0.99,0.00,-0.15,1.22,-0.79,-0.55
7614,-0.99,0.01,-0.15,1.10,-0.98,-0.37
7622,-0.98,0.01,-0.15,1.04,-0.79,-0.31
7631,-0.98,0.00,-0.15,0.98,-0.67,-0.24
7640,-0.98,0.00,-0.15,0.73,-0.67,-0.49
7648,-0.98,-0.00,-0.15,0.67,-0.49,-0.49
7657,-0.99,-0.00,-0.15,0.73,-0.43,-0.49
7666,-0.99,-0.00,-0.15,1.16,-0.49,-0.37
7675,-0.98,0.00,-0.15,1.34,-0.43,-0.37
7683,-0.99,0.00,-0.15,0.92,-0.37,-0.49
7692,-0.98,0.00,-0.15,1.40,-0.43,-0.37
7701,-0.98,0.00,-0.15,0.98,-0.55,-0.43
7709,-0.98,0.00,-0.14,0.92,-0.43,-0.43
7718,-0.99,0.00,-0.14,1.22,-0.37,-0.31
7726,-0.99,0.00,-0.14,1.16,-0.24,-0.37
7735,-0.99,-0.00,-0.14,0.98,-0.24,-0.43
7744,-0.99,-0.01,-0.14,0.85,-0.31,-0.43
7753,-0.99,-0.01,-0.14,0.79,-0.24,-0.43
7761,-0.99,-0.00,-0.15,1.04,-0.24,-0.43
7770,-0.98,0.00,-0.15,1.46,-0.49,-0.31
7779,-0.99,0.01,-0.15,1.59,-0.31,-0.31
7787,-0.99,0.01,-0.15,1.04,-0.12,-0.37
7796,-0.99,0.01,-0.14,1.10,-0.31,-0.31
7805,-0.98,0.00,-0.14,0.67,-0.24,-0.37
7814,-0.98,0.00,-0.14,0.98,-0.43,-0.24
7823,-0.98,0.00,-0.14,1.22,-0.18,-0.37
7831,-0.99,-0.00,-0.15,1.10,-0.37,-0.24
7840,-0.99,-0.00,-0.15,0.67,-0.18,-0.31
7849,-0.99,0.00,-0.15,0.73,-0.37,-0.31
7857,-0.99,-0.00,-0.15,0.55,-0.12,-0.37
7866,-0.99,-0.00,-0.15,0.85,-0.37,-0.43
7875,-0.99,-0.00,-0.14,1.04,-0.31,-0.43
7883,-0.99,-0.00,-0.14,1.10,-0.37,-0.31
7892,-0.99,-0.00,-0.15,0.98,-0.55,-0.55
7901,-0.99,-0.00,-0.15,1.04,-0.73,-0.49
7909,-0.99,0.00,-0.15,0.85,-0.31,-0.61
7918,-0.99,0.01,-0.15,1.04,-0.24,-0.55
7927,-0.98,0.01,-0.15,0.98,-0.24,-0.49
7936,-0.99,0.01,-0.15,0.85,-0.06,-0.49
7945,-0.98,0.00,-0.16,1.10,-0.18,-0.37
7953,-0.98,0.00,-0.16,0.73,-0.06,-0.43
7962,-0.98,0.00,-0.15,0.12,0.18,-0.43
7971,-0.98,-0.00,-0.15,0.18,0.79,-0.37
7979,-0.98,-0.00,-0.15,0.00,0.55,-0.43
7988,-0.99,-0.00,-0.14,0.61,0.55,-0.37
7997,-0.99,-0.00,-0.14,0.85,0.49,-0.43
8005,-0.99,-0.00,-0.14,0.73,0.67,-0.37
8014,-0.99,-0.00,-0.14,0.31,0.61,-0.43
8023,-0.98,-0.00,-0.14,0.61,0.37,-0.31
8031,-0.99,0.00,-0.14,0.79,0.24,-0.43
8040,-0.99,0.01,-0.14,1.22,0.12,-0.43
8049,-0.99,0.01,-0.15,0.98,0.06,-0.31
8058,-0.98,0.02,-0.14,0.43,0.06,-0.31
8066,-0.99,0.02,-0.14,-0.18,-0.12,-0.37
8075,-0.99,0.01,-0.14,-0.31,0.00,-0.37
8083,-0.99,0.00,-0.15,-0.85,0.06,-0.18
8092,-0.98,-0.01,-0.14,-0.92,-0.06,-0.31
8101,-0.99,-0.01,-0.14,-0.98,0.06,-0.37
8109,-0.99,-0.00,-0.14,-0.73,-0.06,-0.31
8119,-0.99,0.01,-0.14,-0.06,0.31,-0.24
8127,-0.99,0.01,-0.15,0.43,0.12,0.00
8136,-0.98,0.01,-0.15,-0.49,-0.06,-0.06
8144,-0.98,-0.00,-0.15,-1.10,0.12,-0.12
8153,-0.99,-0.00,-0.14,-0.79,0.24,-0.12
8162,-0.98,-0.00,-0.14,-0.12,-0.12,-0.06
8171,-0.98,0.00,-0.14,0.18,-0.12,0.12
8179,-0.98,0.00,-0.14,0.55,0.12,0.31
8188,-0.99,-0.00,-0.13,0.24,0.00,0.31
8197,-0.99,-0.01,-0.14,-0.49,-0.18,0.06
8205,-0.99,-0.01,-0.14,-0.61,-0.31,-0.06
8214,-0.99,-0.01,-0.14,-0.31,-0.37,-0.06
8223,-0.99,-0.01,-0.14,0.18,-0.31,-0.06
8231,-0.99,-0.01,-0.14,0.43,-0.55,0.00
8240,-0.99,-0.01,-0.14,0.55,-0.49,0.00
8249,-0.99,-0.01,-0.14,0.85,-0.43,-0.06
8257,-0.99,-0.00,-0.14,0.85,-0.43,0.00
8267,-0.98,0.00,-0.14,0.55,-0.49,-0.12
8275,-0.99,0.00,-0.15,0.79,-0.49,-0.24
8284,-0.99,0.00,-0.15,1.16,-0.49,-0.06
8292,-0.99,0.00,-0.15,0.67,-0.43,-0.12
8301,-0.99,-0.00,-0.15,0.31,-0.31,0.00
8310,-0.98,-0.00,-0.14,0.37,-0.37,0.00
8319,-0.98,-0.01,-0.14,0.43,-0.24,-0.06
8327,-0.99,-0.01,-0.13,0.49,-0.43,-0.06
8336,-0.99,-0.00,-0.14,0.61,-0.67,0.00
8345,-0.99,-0.00,-0.14,0.73,-0.43,0.12
8353,-0.99,-0.00,-0.14,0.85,-0.49,0.18
8362,-0.99,-0.00,-0.14,0.98,-0.85,0.00
8371,-0.98,-0.01,-0.14,0.43,-0.73,-0.18
8380,-0.98,-0.01,-0.14,0.61,-0.67,-0.12
8388,-0.99,-0.01,-0.14,1.16,-0.67,-0.06
8397,-0.99,-0.01,-0.15,1.83,-0.85,0.06
8406,-0.98,-0.01,-0.15,1.53,-0.85,-0.06
8414,-0.98,-0.00,-0.16,1.04,-1.16,-0.18
8423,-0.99,-0.00,-0.15,1.34,-1.04,-0.12
8432,-0.99,-0.00,-0.16,1.77,-0.73,0.06
8441,-0.99,0.01,-0.16,1.28,-0.79,0.18
8449,-0.99,0.01,-0.15,0.73,-0.61,-0.06
8458,-0.99,0.00,-0.15,0.98,-0.12,0.00
8466,-0.98,0.01,-0.14,0.67,-0.24,0.31
8475,-0.99,0.00,-0.14,0.06,-0.37,0.24
8484,-0.99,-0.00,-0.13,0.31,-0.31,0.43
8492,-0.99,-0.01,-0.13,0.00,-0.43,0.43
8501,-0.99,-0.01,-0.14,-0.24,-0.79,0.37
8510,-0.99,-0.01,-0.14,-0.18,-0.85,0.37
